,CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,Latitude,Longitude,FoodDesert
173,6067007906,California,Sacramento,1,3525,1510,0,27,0.0076596,0,0,0,0,0,0,7.8,76813,0,1,0,1,0,0,0,0,1554.846088,0,0,514.3189385,0,1554.846088,0.441091089,514.3189385,0.145906082,287.0572538,0.081434682,259.8890872,0.073727401,1305.345182,0.37031069,61.65418573,0.017490549,53.92129332,0.015296821,5.704251561,0.001618227,12.60031068,0.003574556,115.6208547,0.032800242,165.4283931,0.046930041,41.81003077,0.027688762,42.29781739,0.0280118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,696,580,2966,145,116,12,26,260,368,100,99,38.6425987,-121.3197237,0
174,6067008005,California,Sacramento,1,4715,1890,0,60,0.0127253,0,0,0,0,0,0,6.3,114107,1,1,1,1,1,0,0,692.642422,2707.959803,692.642422,70.08841084,294.4003475,70.08841084,2707.959803,0.574328696,294.4003475,0.062439098,520.0831952,0.110303965,569.3339747,0.120749517,2387.189339,0.506296785,24.31954932,0.005157911,136.4328749,0.028935923,3.000000145,0.000636267,24.23559386,0.005140105,132.7824206,0.028161701,218.5491834,0.046351895,58.00488212,0.030690414,34.08413524,0.018033934,692.642422,0.146901892,70.08841084,0.014864986,119.6334119,0.02537294,163.2253369,0.034618311,610.8275223,0.129549846,11.21575229,0.002378739,25.06117901,0.005315202,0.84315336,0.000178824,2.349648982,0.000498335,42.34515241,0.008980944,70.65380494,0.0149849,21.99367995,0.011636868,9.044327093,0.004785358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,943,873,4103,61,241,11,41,258,404,80,54,38.6479363,-121.208383,0
175,6067008006,California,Sacramento,1,5718,2387,0,38,0.0066457,0,0,0,0,0,0,5.2,94167,1,1,1,1,1,0,0,2521.275906,4475.583813,2521.275906,300.3375276,562.9703047,300.3375276,4475.583813,0.7827184,562.9703047,0.098455807,881.9384961,0.154238981,795.2995539,0.139087015,3860.514071,0.675151114,89.47594798,0.01564812,229.6596064,0.040164324,6.004083329,0.001050032,16.47592763,0.002881414,273.4541931,0.047823399,367.9793558,0.064354557,16.63466419,0.006968858,47.65111272,0.019962762,2521.275906,0.440936675,300.3375276,0.052524926,453.8259459,0.079367951,495.8356299,0.086714871,2172.869896,0.380005228,50.92489156,0.008906067,137.6531873,0.02407366,4.76486227,0.000833309,7.270565452,0.001271522,147.7925028,0.025846888,217.2146196,0.037987866,0,0,28.63975453,0.011998221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,1110,1123,4934,123,277,9,24,351,468,66,62,38.6490292,-121.2391074,0
176,6067008007,California,Sacramento,1,3151,1374,0,0,0,0,1,0,0,0,1,27.1,58889,0,1,0,1,0,0,0,0,754.4651084,0,0,260.6701982,0,754.4651084,0.239436721,260.6701982,0.082726182,113.6387218,0.036064336,213.4103858,0.067727828,650.939855,0.206581991,7.037068253,0.002233281,38.09079622,0.012088479,1.03714633,0.000329148,7.139376559,0.002265749,50.22086998,0.015938074,69.82922593,0.022160973,22.41276749,0.016312058,41.79264616,0.030416773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,635,643,2612,126,108,7,35,263,414,95,168,38.6582631,-121.2821976,0
177,6067008008,California,Sacramento,1,4610,1836,0,170,0.0368764,0,0,0,0,0,0,14,100580,0,1,0,1,0,0,0,467.146562,3144.630347,467.146562,75.61465907,621.9636057,75.61465907,3144.630347,0.682132396,621.9636057,0.134916183,592.5788158,0.128542042,640.7521211,0.138991783,2793.586488,0.605984054,46.13263159,0.010007078,89.11747498,0.019331339,4.035807165,0.000875446,24.43197182,0.005299777,187.3259294,0.040634692,250.7116135,0.054384298,46.47520743,0.025313294,77.94285141,0.042452533,467.146562,0.101333311,75.61465907,0.016402312,85.90914473,0.018635389,115.8859811,0.025137957,428.343523,0.092916166,2.425391853,0.000526115,10.4866173,0.002274754,0,0,2.018728785,0.000437902,23.8723017,0.005178373,37.04541698,0.008035882,3.909553736,0.002129387,11.4085335,0.006213798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988,844,995,4049,78,136,5,43,299,401,71,119,38.6584824,-121.2582304,0
178,6067008009,California,Sacramento,1,4407,1902,0,55,0.0124801,0,0,0,0,0,0,11.7,106500,1,1,1,1,1,0,0,2167.643844,4407.000063,2167.643844,433.4092249,1183.649379,433.4092249,4407.000063,1.000000014,1183.649379,0.26858393,893.0000093,0.202632178,658.9999996,0.149534831,3810.000002,0.864533697,116.0000032,0.026321762,147.0000018,0.033356025,4.999999986,0.001134559,35.00000031,0.007941911,294.0000061,0.06671205,429.0000024,0.097345133,49.47377918,0.026011451,124.541645,0.065479309,2167.643844,0.491863817,433.4092249,0.098345638,427.0316781,0.096898497,384.7864693,0.087312564,1881.942273,0.427034779,54.31711011,0.012325189,71.43091117,0.016208512,0.681157477,0.000154563,17.82839322,0.004045472,141.4439688,0.032095296,179.3108006,0.040687724,20.31894295,0.010682935,61.99945715,0.032596981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139,893,659,3810,116,147,5,35,294,429,49,125,38.643865,-121.2584098,0
179,6067008010,California,Sacramento,1,4890,2013,0,63,0.0128834,0,0,0,0,0,0,15.4,88846,1,1,1,1,1,0,0,937.304824,3795.648759,937.304824,326.2838213,953.6665676,326.2838213,3795.648759,0.77620629,953.6665676,0.195023838,730.9592116,0.149480411,641.7670619,0.131240708,3157.7894,0.645764703,109.4770372,0.022387942,213.7323507,0.043708047,9.792964696,0.002002651,42.39297629,0.00866932,262.464041,0.053673628,344.4520535,0.070440093,23.34790582,0.011598562,103.5610821,0.051446141,937.304824,0.191677878,326.2838213,0.066724708,156.3556054,0.031974561,168.0759604,0.034371362,760.7411021,0.155570778,21.70684648,0.004439028,72.63483349,0.014853749,4.991634024,0.001020784,10.95447911,0.00224018,66.27593105,0.01355336,97.39989617,0.019918179,0.034134544,1.70E-05,25.45507363,0.012645342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,990,811,4124,126,245,13,50,332,425,21,133,38.6382215,-121.2823391,0
180,6067008111,California,Sacramento,1,6153,2291,0,35,0.0056883,0,0,0,0,0,0,9.8,57262,0,1,0,1,0,0,0,0,3301.969344,0,0,891.6973877,0,3301.969344,0.536643807,891.6973877,0.144920752,692.7453665,0.112586603,515.2489602,0.08373947,2790.34954,0.453494156,79.6805215,0.012949865,86.62780484,0.014078954,14.21569255,0.002310368,26.11548194,0.004244349,304.9803035,0.049566115,418.1968204,0.067966329,43.27937895,0.018891043,84.97056101,0.037088852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694,1396,874,5236,122,159,24,61,551,784,64,148,38.6991351,-121.3002372,0
181,6067008113,California,Sacramento,1,3752,1407,0,6,0.0015991,0,1,0,0,0,1,15.4,49387,0,1,0,1,0,0,0,0,1433.83454,0,0,689.4130454,0,1433.83454,0.382152063,689.4130454,0.183745481,360.2685047,0.09602039,160.9980876,0.042909938,1211.646486,0.322933498,11.96165039,0.003188073,31.84792781,0.008488254,4.647856332,0.001238768,15.02809268,0.004005355,158.7025196,0.042298113,224.6997032,0.059887981,6.00537692,0.004268214,56.67602215,0.040281466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721,975,309,2935,82,93,18,46,578,885,35,158,38.7127907,-121.2970596,0
182,6067008117,California,Sacramento,1,2084,775,0,101,0.0484645,0,0,0,0,0,0,4.1,60400,0,0,0,0,0,0,0,0,330.9697683,0,0,153.2773618,0,330.9697683,0.158814668,153.2773618,0.073549598,69.97108686,0.033575378,43.29690275,0.020775865,284.3600218,0.136449147,10.29905871,0.004941967,7.510303263,0.003603792,0,0,1.406035829,0.000674681,27.3943522,0.013145083,30.21999913,0.014500959,1.366291995,0.001762957,11.3336596,0.014624077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,449,368,1674,88,48,9,31,234,267,29,72,38.6652577,-121.3188938,0
183,6067008119,California,Sacramento,1,5668,2184,0,47,0.0082922,0,0,0,0,0,0,12.2,73534,0,1,0,1,0,0,0,0,2076.390455,0,0,512.8740711,0,2076.390455,0.366335648,512.8740711,0.090485898,459.3384286,0.081040654,281.3156651,0.049632263,1751.0686,0.308939414,55.7142727,0.009829618,54.0887367,0.009542826,6.87221833,0.001212459,25.14599325,0.004436484,183.5006289,0.032374846,285.075447,0.050295598,35.37808802,0.016198758,92.516405,0.042360991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,1297,719,4694,180,132,16,58,588,825,102,243,38.6709692,-121.3008459,0
184,6067008120,California,Sacramento,1,4873,1971,0,9,0.0018469,0,0,0,0,0,1,11.3,53244,0,0,0,0,0,0,0,0,371.4109399,0,0,142.3575714,0,371.4109399,0.076218128,142.3575714,0.029213538,75.75823933,0.01554653,11.45208305,0.002350109,274.97225,0.056427714,18.57916245,0.003812674,18.88410734,0.003875253,0.294536263,6.04E-05,4.283049136,0.000878935,54.39784786,0.011163113,79.30643439,0.016274663,3.822767831,0.001939507,15.2358665,0.007730019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329,1057,482,3895,175,189,32,50,532,764,67,163,38.6894179,-121.2669975,0
185,6067008122,California,Sacramento,1,3384,1416,0,44,0.0130024,0,0,0,0,0,0,7.8,70500,0,1,0,1,0,0,0,0,1807.750309,0,0,420.1822569,0,1807.750309,0.534205174,420.1822569,0.124167334,349.2935412,0.103219132,378.0252813,0.111709598,1576.106848,0.465752615,29.04789224,0.008583893,81.96341306,0.024220867,1.135959931,0.000335686,10.54792876,0.003117,108.9482778,0.032195118,171.7544458,0.05075486,25.89588569,0.018288055,32.85964385,0.023205963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,629,623,2813,98,135,7,27,304,408,48,66,38.6708781,-121.2539353,0
186,6067008124,California,Sacramento,1,4478,1597,0,48,0.0107191,0,0,0,0,0,0,14.5,84153,1,1,1,1,1,0,0,3669.398477,4478.000008,3669.398477,880.8082164,988.4007534,880.8082164,4478.000008,1.000000002,988.4007534,0.220723706,1028.999997,0.229790084,646.9999998,0.144484145,3951.000012,0.882313535,80.00000004,0.017865118,125.0000008,0.027914248,9.999999947,0.00223314,33.99999994,0.007592675,277.9999996,0.062081286,445.000003,0.099374722,6.831766008,0.004277875,36.92485544,0.023121387,3669.398477,0.819427976,880.8082164,0.196696788,833.7156666,0.186180363,504.877498,0.112746203,3232.626436,0.721890674,70.12397451,0.015659664,103.7286476,0.023164057,9.976744516,0.002227947,29.51882712,0.006591967,223.4238534,0.04989367,369.7340214,0.082566776,6.606582422,0.004136871,30.23370293,0.018931561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,1029,647,3951,80,125,10,34,278,445,7,36,38.7139956,-121.2615645,0
187,6067008125,California,Sacramento,1,5265,2062,0,44,0.0083571,0,0,0,0,0,0,15.3,82520,1,1,1,1,1,0,0,3423.058933,5120.66326,3423.058933,959.9928635,1570.427558,959.9928635,5120.66326,0.972585614,1570.427558,0.298276839,1150.312709,0.218482946,868.375295,0.164933579,4425.057879,0.840466834,72.90179962,0.013846496,138.697696,0.026343342,22.99999937,0.004368471,27.45967168,0.005215512,433.5462223,0.082344962,652.513392,0.123934168,91.37787518,0.044315167,223.3654097,0.108324641,3423.058933,0.650153643,959.9928635,0.182334827,779.4883848,0.148050975,524.1640502,0.099556325,2949.836114,0.560272766,50.08368126,0.00951257,97.67961895,0.018552634,15.4848443,0.002941091,18.61019613,0.0035347,291.3644829,0.055339883,377.060776,0.071616482,67.875492,0.032917309,147.7801799,0.07166837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652,1179,895,4552,75,143,23,29,443,671,94,225,38.7059233,-121.2551672,0
188,6067008127,California,Sacramento,1,4792,1649,0,0,0,0,1,0,0,0,1,25.2,60269,0,1,0,1,0,0,0,0,1673.082644,0,0,584.1014678,0,1673.082644,0.349140786,584.1014678,0.121890957,460.1115278,0.096016596,136.0527219,0.028391636,1241.390503,0.259054779,47.15111854,0.009839549,127.6880662,0.026646091,15.68921095,0.003274042,21.95938683,0.00458251,219.2043554,0.045743814,325.758207,0.067979592,7.008475134,0.004250137,90.75694084,0.055037563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2103,1283,365,3688,144,204,31,56,669,933,20,271,38.7123178,-121.3176091,0
189,6067008128,California,Sacramento,1,2462,901,0,8,0.0032494,0,0,0,0,0,0,7.8,58977,0,1,0,1,0,0,0,0,2071.902549,0,0,651.3801347,0,2071.902549,0.841552619,651.3801347,0.264573572,565.819476,0.229821071,222.9444429,0.090554201,1640.702444,0.666410416,51.00981433,0.020718852,79.64271893,0.032348789,5.000281279,0.002030983,15.76200133,0.006402113,279.7852859,0.113641465,391.5013006,0.159017588,25.96676703,0.028819941,29.51423236,0.032757195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,632,367,1965,61,90,6,20,320,451,33,39,38.7183737,-121.3044735,0
190,6067008129,California,Sacramento,1,3358,1238,0,10,0.002978,0,1,0,0,0,1,23.9,51949,0,1,0,1,0,0,0,0,2506.129279,0,0,1158.2936,0,2506.129279,0.746316045,1158.2936,0.344935557,579.501047,0.172573272,435.7539834,0.129765927,2044.852654,0.608949569,79.65992135,0.02372243,71.60085826,0.021322471,9.315302625,0.002774063,18.02236638,0.005366994,282.6781711,0.084180516,429.1280694,0.127792754,76.73174046,0.061980404,92.9931808,0.075115655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,818,488,2621,129,97,15,35,461,642,103,128,38.7026136,-121.3205143,0
191,6067008130,California,Sacramento,1,3761,1308,0,3,0.0007977,0,1,0,0,0,1,24.9,67083,0,1,0,1,0,0,0,0,2531.555466,0,0,953.5017192,0,2531.555466,0.67310701,953.5017192,0.253523456,643.2773568,0.171038914,296.4822139,0.078830687,1939.291991,0.51563201,143.2072692,0.038076913,127.0467999,0.033780058,4.989425435,0.001326622,33.82177261,0.008992761,283.1982105,0.075298647,389.6164741,0.103593851,16.26482172,0.012434879,112.7371477,0.08619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436,950,455,2877,228,163,11,43,439,586,26,175,38.6951232,-121.3319454,0
192,6067008131,California,Sacramento,1,4922,2265,0,6,0.001219,0,1,0,1,1,1,20.7,54500,0,1,0,1,0,0,1,0,2572.628303,0,0,1135.963308,0,2572.628303,0.52267946,1135.963308,0.230793033,560.1785532,0.113811165,342.6166508,0.069609234,1895.741283,0.385156701,241.2734991,0.049019402,79.30002382,0.016111342,13.13395213,0.002668418,27.69568872,0.005626918,315.4838828,0.064096685,361.5118679,0.073448165,140.047863,0.061831286,98.28148116,0.043391382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,958,787,3772,363,167,31,44,545,666,244,191,38.6817548,-121.3261844,0
193,6067008132,California,Sacramento,1,3710,1444,0,22,0.0059299,0,0,0,0,0,0,1.6,61528,0,1,0,1,0,0,0,0,3312.014351,0,0,562.9568414,0,3312.014351,0.89272624,562.9568414,0.151740389,688.879574,0.185681826,776.3546237,0.209260006,2714.026958,0.731543655,91.29779738,0.024608571,224.9503034,0.060633505,19.55070203,0.005269731,23.27325436,0.006273114,238.915325,0.064397662,343.9521739,0.092709481,43.65418528,0.03023143,78.55206248,0.054398935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,780,841,3060,96,237,26,24,267,389,49,89,38.6952078,-121.3150241,0
194,6067008133,California,Sacramento,1,2652,1153,0,1,0.0003771,0,1,0,1,1,1,29,30000,0,1,0,1,0,0,1,0,1386.883897,0,0,840.1006657,0,1386.883897,0.522957729,840.1006657,0.31678004,281.6837786,0.106215603,175.2707033,0.066090009,1035.379301,0.390414518,122.4066532,0.046156355,55.49294288,0.020924941,7.923562199,0.002987769,20.08372174,0.007573047,145.5977231,0.054901102,198.3893073,0.074807431,112.8416198,0.09786784,107.0483854,0.092843353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,654,273,1909,268,101,12,28,334,420,163,193,38.6657665,-121.331598,0
195,6067008134,California,Sacramento,1,4647,1925,0,12,0.0025823,0,0,0,0,0,0,15.7,59115,0,1,0,1,0,0,0,0,1306.764519,0,0,466.6856319,0,1306.764519,0.281206051,466.6856319,0.100427293,292.6668221,0.062979734,170.9739426,0.036792327,968.058472,0.208319017,96.17705354,0.02069659,45.9846817,0.009895563,6.208345361,0.00133599,18.04262161,0.003882639,172.2933046,0.037076244,197.3681272,0.04247216,55.57223847,0.028868695,43.6417919,0.022671061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811,1026,574,3581,264,172,24,54,552,722,85,145,38.6726924,-121.3179997,0
196,6067008135,California,Sacramento,1,4000,2005,0,20,0.005,0,1,0,0,0,1,13.2,42830,0,1,0,1,0,0,0,0,1697.251267,0,0,701.0554393,0,1697.251267,0.424312817,701.0554393,0.17526386,232.9596794,0.05823992,630.9735015,0.157743375,1482.133474,0.370533368,61.9760074,0.015494002,36.53023119,0.009132558,2.772998929,0.00069325,9.411481159,0.00235287,104.4270734,0.026106768,144.5548868,0.036138722,93.34770846,0.046557461,67.29549721,0.033563839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,719,986,3292,204,123,23,22,336,477,181,147,38.6826224,-121.3078066,0
197,6067008136,California,Sacramento,1,2339,1010,0,0,0,0,0,0,0,0,0,8.8,70156,0,0,0,0,0,0,0,0,44.03085219,0,0,11.51985238,0,44.03085219,0.018824648,11.51985238,0.004925119,6.104905399,0.002610049,13.50185218,0.005772489,35.0516313,0.014985734,1.61481987,0.000690389,2.834179388,0.001211706,0.075676248,3.24E-05,1.631898925,0.000697691,2.82264522,0.001206774,3.712082031,0.001587038,1.587137257,0.001571423,0.780660021,0.000772931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,526,289,1850,73,145,17,17,237,278,63,35,38.6855205,-121.2954194,0
198,6067008137,California,Sacramento,1,2432,936,0,4,0.0016447,0,1,0,0,0,1,21.2,54083,0,1,0,1,0,0,0,0,1269.634307,0,0,416.1819186,0,1269.634307,0.52205358,416.1819186,0.171127434,258.4655916,0.10627697,257.9793928,0.106077053,1087.031627,0.446970241,33.21318918,0.013656739,28.08957315,0.011549989,5.178328578,0.002129247,8.15623661,0.003353716,107.9653634,0.044393653,165.0326921,0.067858837,69.28326574,0.074020583,45.77241832,0.048902156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,596,394,2101,68,61,8,10,184,277,142,80,38.6709519,-121.2885102,0
199,6067008138,California,Sacramento,1,3568,1337,0,148,0.0414798,0,0,0,0,0,0,14.4,75638,0,1,0,1,0,0,0,0,892.7211826,0,0,245.9834171,0,892.7211826,0.250202125,245.9834171,0.068941541,216.1968908,0.060593299,142.6009125,0.039966623,706.3638201,0.197971923,13.00954384,0.003646173,39.18623064,0.010982688,3.18085536,0.000891495,6.3327218,0.001774866,124.6480197,0.034934983,143.2903469,0.040159851,29.56509925,0.022113014,26.71470998,0.019981084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,767,650,2666,118,145,13,33,593,758,108,112,38.6711638,-121.2781931,0
200,6067008139,California,Sacramento,1,3360,1628,0,6,0.0017857,0,0,0,0,0,1,15.1,42976,0,0,0,0,0,0,0,0,111.7022219,0,0,45.06978035,0,111.7022219,0.033244709,45.06978035,0.013413625,18.76856852,0.005585883,22.08543205,0.006573045,91.14906025,0.027127697,2.742836446,0.00081632,3.261382341,0.00097065,0.346825108,0.000103222,0.738758147,0.000219868,13.46336323,0.004006953,18.28918016,0.005443208,8.118570864,0.004986837,4.48886317,0.002757287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524,657,413,2401,128,159,22,48,602,742,246,129,38.6711,-121.2669754,0
201,6067008140,California,Sacramento,1,2894,1084,0,30,0.0103663,0,1,0,0,0,1,13.2,53611,0,1,0,1,0,0,0,0,1001.275571,0,0,250.2724675,0,1001.275571,0.345983266,250.2724675,0.086479775,251.0623622,0.086752717,134.080494,0.046330509,803.0337847,0.277482303,64.21141123,0.022187772,25.48863131,0.008807405,2.705694079,0.000934932,14.30210791,0.004941986,91.53396985,0.031628877,165.4685764,0.057176426,12.01070686,0.011079988,16.15108015,0.01489952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,705,370,2420,120,77,5,24,248,388,33,42,38.6948104,-121.2790825,0
202,6067008141,California,Sacramento,1,6799,2565,0,24,0.0035299,0,1,0,0,0,1,30.8,46563,0,1,0,1,0,0,0,0,3064.327226,0,0,1877.147142,0,3064.327226,0.450702637,1877.147142,0.276091652,799.2205425,0.117549719,216.8507517,0.031894507,2094.137479,0.308006689,136.3880457,0.020060016,86.19322763,0.012677339,23.7280589,0.003489934,30.78473786,0.004527833,693.0956727,0.101940826,839.5836338,0.123486341,31.96169823,0.012460701,314.5649619,0.122637412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3945,1787,503,4652,360,192,45,70,1480,1845,197,662,38.6841182,-121.2813011,0
203,6067008142,California,Sacramento,1,3353,1325,0,19,0.0056666,0,1,0,0,0,1,12,48516,0,1,0,1,0,0,0,0,2846.330842,0,0,1056.831549,0,2846.330842,0.848890797,1056.831549,0.315189845,710.7082645,0.211961904,251.3168661,0.074952838,2266.554494,0.675978078,91.2524224,0.027215157,93.4552986,0.027872144,4.999999931,0.001491202,25.9224514,0.007731122,364.1461755,0.108603094,565.8994306,0.168774062,63.29254442,0.047767958,128.8181805,0.097221268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213,812,285,2654,118,110,5,32,434,663,82,166,38.702848,-121.282751,0
204,6067008143,California,Sacramento,1,4248,1645,0,32,0.007533,1,1,1,0,0,1,14.8,53807,1,1,1,1,1,0,0,1249.956531,3701.299865,1249.956531,497.2721169,1289.178052,497.2721169,3701.299865,0.871304111,1289.178052,0.303478826,884.4736043,0.208209417,310.5561747,0.073106444,2921.930461,0.687836737,142.7966188,0.033615023,90.42061121,0.021285455,11.00000015,0.002589454,33.64454988,0.007920092,501.507621,0.11805735,699.6772656,0.164707454,61.64537694,0.037474393,157.7376104,0.095889125,1249.956531,0.294245888,497.2721169,0.117060291,326.0699108,0.076758454,63.73192267,0.015002807,906.8409061,0.21347479,82.96581358,0.019530559,37.4380382,0.008813098,2.450856745,0.000576944,12.57595605,0.002960442,207.6849526,0.048890055,294.2903765,0.069277396,30.46103042,0.018517344,57.42269775,0.034907415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,993,373,3418,146,95,12,40,537,756,62,181,38.714169,-121.2812589,0
